,Unnamed: 0,author,published_at,updated_at,like_count,text,results
2570,2570,King Z,2023-10-20T20:52:01Z,2023-10-20T20:52:01Z,3,Brie Larson is winning the Emmy for Lessons in Chemistry,"[{'label': 'POSITIVE', 'score': 0.9991782307624817}]"
2571,2571,Shane O,2023-10-20T20:31:00Z,2023-10-20T20:31:00Z,14,just started watching Lessons in Chemistry. I'm hooked!,"[{'label': 'POSITIVE', 'score': 0.9993430972099304}]"
2572,2572,Shane O,2023-10-20T20:30:37Z,2023-10-20T20:30:37Z,5,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2573,2573,Shane O,2023-10-20T20:30:33Z,2023-10-20T20:30:33Z,3,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2574,2574,Mi Vida Moca,2023-10-20T20:27:41Z,2023-10-20T20:27:41Z,8,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2575,2575,Mi Vida Moca,2023-10-20T20:27:37Z,2023-10-20T20:27:37Z,2,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2576,2576,Mi Vida Moca,2023-10-20T20:27:34Z,2023-10-20T20:27:34Z,8,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2577,2577,Mi Vida Moca,2023-10-20T20:05:26Z,2023-10-20T20:05:26Z,6,I wont be surprised if Brie wins an Emmy for Lessons in Chemistry. It's fantastic!,"[{'label': 'POSITIVE', 'score': 0.9998446702957153}]"
2578,2578,Jamie,2023-10-20T19:52:39Z,2023-10-20T19:52:39Z,2,"I hated captain marvel in her stand alone movie, but loved her in literally everything else and i am sure i will love this movie when it comes out.","[{'label': 'POSITIVE', 'score': 0.9998677968978882}]"
2579,2579,TheQuartering INCEL Jake Davison,2023-10-20T19:49:36Z,2023-10-20T19:49:36Z,17,Brie for Emmy. Lessons in Chemistry is a winner!,"[{'label': 'POSITIVE', 'score': 0.9998133778572083}]"
2580,2580,TheQuartering INCEL Jake Davison,2023-10-20T19:49:20Z,2023-10-20T19:49:20Z,2,Lessons in Chemistry so good!!!,"[{'label': 'POSITIVE', 'score': 0.9998695850372314}]"
2581,2581,Manny Lopez,2023-10-20T19:31:25Z,2023-10-20T19:31:25Z,1,Another Marvel bomb 😂😂😂,"[{'label': 'NEGATIVE', 'score': 0.6514983177185059}]"
2582,2582,Steve Vadeboncoeur,2023-10-20T19:27:47Z,2023-10-20T19:27:47Z,2,"the clown brie bot seem to be malfunctions,  time for a firmware update","[{'label': 'NEGATIVE', 'score': 0.9997828602790833}]"
2583,2583,Weed Richards,2023-10-20T19:26:56Z,2023-10-20T19:26:56Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2584,2584,Weed Richards,2023-10-20T19:26:53Z,2023-10-20T19:26:53Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2585,2585,Weed Richards,2023-10-20T19:26:49Z,2023-10-20T19:26:49Z,2,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2586,2586,Weed Richards,2023-10-20T19:26:45Z,2023-10-20T19:26:45Z,18,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2587,2587,Weed Richards,2023-10-20T19:26:41Z,2023-10-20T19:26:41Z,0,If you haven't realized itby now Stan Lee was really progressive and Marvel is a liberal company. all you hatefuI conservatives need to find another fandom,"[{'label': 'NEGATIVE', 'score': 0.9475041031837463}]"
2588,2588,Weed Richards,2023-10-20T19:25:25Z,2023-10-20T19:25:25Z,1,I love that Marvel is making their universe diverse and inclusive to weed out the troIIs who use terms like ''woke''. They are weeding them out now before they introduce the future X-Men and Midnight Sons and Fantastic Four,"[{'label': 'POSITIVE', 'score': 0.9857180118560791}]"
2589,2589,Weed Richards,2023-10-20T19:19:47Z,2023-10-20T19:19:47Z,2,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2590,2590,Weed Richards,2023-10-20T19:19:43Z,2023-10-20T19:19:43Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2591,2591,Weed Richards,2023-10-20T19:19:39Z,2023-10-20T19:19:39Z,3,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2592,2592,Weed Richards,2023-10-20T19:19:23Z,2023-10-20T19:19:23Z,3,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2593,2593,Weed Richards,2023-10-20T19:19:19Z,2023-10-20T19:19:19Z,4,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2594,2594,TheDrunkenHer0,2023-10-20T19:01:47Z,2023-10-20T19:01:47Z,3,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2595,2595,TheDrunkenHer0,2023-10-20T19:01:43Z,2023-10-20T19:01:43Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2596,2596,TheDrunkenHer0,2023-10-20T19:01:40Z,2023-10-20T19:01:40Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2597,2597,TheDrunkenHer0,2023-10-20T19:01:37Z,2023-10-20T19:01:37Z,1,I love that Marvel is weeding out the hatefuI manbabies by making the universe more diverse and inclusve,"[{'label': 'POSITIVE', 'score': 0.980736255645752}]"
2598,2598,TheDrunkenHer0,2023-10-20T19:01:07Z,2023-10-20T19:01:07Z,6,The MCU is just getting started,"[{'label': 'NEGATIVE', 'score': 0.5732515454292297}]"
2599,2599,TheDrunkenHer0,2023-10-20T19:00:55Z,2023-10-20T19:00:55Z,12,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2600,2600,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-10-20T18:55:12Z,2023-10-20T18:55:12Z,6,"/''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)/","[{'label': 'POSITIVE', 'score': 0.9981400966644287}]"
2601,2601,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-10-20T18:55:07Z,2023-10-20T18:55:07Z,2,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe),.","[{'label': 'POSITIVE', 'score': 0.9982537627220154}]"
2602,2602,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-10-20T18:55:03Z,2023-10-20T18:55:03Z,6,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2603,2603,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-10-20T18:54:59Z,2023-10-20T18:54:59Z,3,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2604,2604,ZSnyder DESTROYS Creeps+Lamers LIVE ON STREAM XD ,2023-10-20T18:54:56Z,2023-10-20T18:54:56Z,4,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2605,2605,Illuminotty,2023-10-20T18:20:00Z,2023-10-20T18:20:00Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2606,2606,Illuminotty,2023-10-20T18:19:56Z,2023-10-20T18:19:56Z,7,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2607,2607,Illuminotty,2023-10-20T18:19:53Z,2023-10-20T18:19:53Z,7,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2608,2608,Illuminotty,2023-10-20T18:19:49Z,2023-10-20T18:19:49Z,2,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2609,2609,Steve Vadeboncoeur,2023-10-20T17:59:54Z,2023-10-20T17:59:54Z,3,OH SNAP Clown Larson spam bots have been activated!!!  demonization LETS GO!!!!!,"[{'label': 'NEGATIVE', 'score': 0.996809184551239}]"
2610,2610,FBI,2023-10-20T17:48:15Z,2023-10-20T17:48:15Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2611,2611,FBI,2023-10-20T17:48:11Z,2023-10-20T17:48:11Z,2,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2612,2612,FBI,2023-10-20T17:48:05Z,2023-10-20T17:48:05Z,6,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2613,2613,FBI,2023-10-20T17:48:00Z,2023-10-20T17:48:00Z,3,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with the CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984221458435059}]"
2614,2614,Loveslaught,2023-10-20T17:31:39Z,2023-10-20T17:31:39Z,8,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)💙","[{'label': 'POSITIVE', 'score': 0.9981185793876648}]"
2615,2615,Loveslaught,2023-10-20T17:31:29Z,2023-10-20T17:31:29Z,2,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984912872314453}]"
2616,2616,PowPowMeowMeow,2023-10-20T17:29:31Z,2023-10-20T17:29:31Z,0,"I'd take that cat home, but I'm gonna hard pass on this movie till it's free without ads somewhere down the line on prime lol","[{'label': 'NEGATIVE', 'score': 0.9974285960197449}]"
2617,2617,Steve Vadeboncoeur,2023-10-20T17:23:10Z,2023-10-20T17:23:10Z,1,Times Up! on the racist and bigoted programmers of the brie bots.,"[{'label': 'NEGATIVE', 'score': 0.9361393451690674}]"
2618,2618,Matt Fayne,2023-10-20T17:19:47Z,2023-10-20T17:19:47Z,1,ANOTHER WOKE DISASTER! This will be for sale in less than a month after release. Another box office bomb!!!,"[{'label': 'NEGATIVE', 'score': 0.999398946762085}]"
2619,2619,ZARATHOS,2023-10-20T17:15:48Z,2023-10-20T17:15:48Z,0,Lessons In Chemistry is amazing. Brie FTW🔥,"[{'label': 'POSITIVE', 'score': 0.9998593330383301}]"
2620,2620,ZARATHOS,2023-10-20T17:15:14Z,2023-10-20T17:15:14Z,9,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)🔥","[{'label': 'POSITIVE', 'score': 0.9981185793876648}]"
2621,2621,ZARATHOS,2023-10-20T17:15:07Z,2023-10-20T17:15:07Z,0,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)🔥","[{'label': 'POSITIVE', 'score': 0.9981185793876648}]"
2622,2622,ZARATHOS,2023-10-20T17:14:59Z,2023-10-20T17:14:59Z,3,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984912872314453}]"
2623,2623,ZARATHOS,2023-10-20T17:14:56Z,2023-10-20T17:14:56Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984912872314453}]"
2624,2624,ZARATHOS,2023-10-20T17:14:51Z,2023-10-20T17:14:51Z,1,"''It not only made X-MEN different, but it was a good METAPHOR for what was happening with CIVIL RIGHTS MOVEMENT in the country '' 

-S T A N LE E (Creator of the Marvel Universe)","[{'label': 'POSITIVE', 'score': 0.9984912872314453}]"
2625,2625,Night Speed,2023-10-20T16:57:30Z,2023-10-20T16:57:30Z,3,"././🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.
./","[{'label': 'POSITIVE', 'score': 0.9814842939376831}]"
2626,2626,Night Speed,2023-10-20T16:57:26Z,2023-10-20T16:57:26Z,2,"./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.","[{'label': 'POSITIVE', 'score': 0.9807594418525696}]"
2627,2627,Night Speed,2023-10-20T16:57:21Z,2023-10-20T16:57:21Z,0,",.

./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.","[{'label': 'POSITIVE', 'score': 0.9830231070518494}]"
2628,2628,Night Speed,2023-10-20T16:57:15Z,2023-10-20T16:57:15Z,7,"./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.

,.","[{'label': 'POSITIVE', 'score': 0.9801428914070129}]"
2629,2629,Night Speed,2023-10-20T16:57:08Z,2023-10-20T16:57:08Z,1,"/

./🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.

,","[{'label': 'POSITIVE', 'score': 0.983087956905365}]"
2630,2630,Night Speed,2023-10-20T16:57:00Z,2023-10-20T16:57:00Z,4,"././🌟💙“Marvel has always been and always will be a reflection of the world right outside our window. That world may change and evolve, but the one thing that will never change is the way we tell our stories of heroism. Those stories have room for everyone, regardless of their race, gender or color of their skin. The only things we don’t have room for are hatred, intolerance and bigotry.” --S T A N L E E (Creator of the Marvel Universe)💙,🌟,.
./","[{'label': 'POSITIVE', 'score': 0.9814842939376831}]"
